movie_id,title,year,rtAllCriticsRating,rtAudienceRating,rtAllCriticsNumReviews,rtAudienceNumRatings,rtAllCriticsScore,rtAudienceScore,directorName,country,genres,actorName
134,Sonic Outlaws,1995,0.0,0.0,3,0,66,0,Craig Baldwin,USA,"('Documentary',)","('Chris Grigg', 'Don Joyce', 'Doug Kahn', 'Lloyd Dunn', 'Mark Hosler')"
135,Down Periscope,1996,3.8,2.8,31,3851,12,60,David S. Ward,USA,"('Comedy',)","('Bruce Dern', 'Kelsey Grammer', 'Lauren Holly', 'Rip Torn', 'Rob Schneider')"
136,From the Journals of Jean Seberg,1995,7.6,4.0,9,30,100,75,Mark Rappaport,USA,"('Documentary',)","('Jean Seberg', 'Mary Bet Hurt', 'Mary Beth Hurt')"
137,Man of the Year,1995,4.4,3.0,141,29127,21,51,Barry Levinson,USA,"('Documentary',)","('Christopher Walken', 'Jeff Goldblum', 'Laura Linney', 'Lewis Black', 'Robin Williams')"
139,Target,1995,5.2,0.0,29,0,48,0,John Woo,USA,"('Action', 'Drama')","('Arnold Vosloo', 'Jean-Claude Van Damme', 'Kasi Lemmons', 'Lance Henriksen', 'Yancy Butler')"
140,Up Close and Personal,1996,5.1,3.2,31,2932,32,63,Jon Avnet,USA,"('Drama', 'Romance')","('Joe Mantegna', 'Kate Nelligan', 'Michelle Pfeiffer', 'Robert Redford', 'Stockard Channing')"
141,"Birdcage, The",1996,6.7,3.3,29,13502,75,75,Mike Nichols,USA,"('Comedy',)","('Dianne Wiest', 'Gene Hackman', 'Hank Azaria', 'Nathan Lane', 'Robin Williams')"
144,"Brothers McMullen, The",1995,7.1,3.2,34,1225,91,55,Edward Burns,USA,"('Comedy',)","('Edward Burns', 'Elizabeth McKay', 'Jack Mulcahy', 'Jennifer Jostyn', 'Mike McGlone')"
145,Bad Boys,1995,4.8,3.5,41,67658,39,79,Michael Bay,USA,"('Action',)","('Martin Lawrence', 'Tchéky Karyo', 'Téa Leoni', 'Theresa Randle', 'Will Smith')"
146,"Amazing Panda Adventure, The",1995,4.3,3.0,9,1335,22,46,Christopher Cain,USA,"('Adventure', ""Children's"")","('Fei Lung Huang', 'Ryan Slater', 'Stephen Lang', 'Wang Fei', 'Yi Ding (II)')"
147,"Basketball Diaries, The",1995,4.9,3.5,35,12119,42,77,Scott Kalvert,USA,"('Drama',)","('Alexander Gaberman', 'Bruno Kirby', 'Jimmy Papiris', 'Leonardo DiCaprio', 'Nick Gaetani')"
148,"Awfully Big Adventure, An",1995,5.4,3.2,11,1433,36,55,Mike Newell,UK,"('Drama',)","('Alan Rickman', 'Alun Armstrong', 'Georgina Cates', 'Hugh Grant', 'Peter Firth')"
149,Amateur,1994,3.9,3.0,24,8865,16,46,Michael Traeger,USA,"('Crime', 'Drama', 'Thriller')","('Jeff Bridges', 'Lauren Graham', 'Patrick Fugit', 'Ted Danson', 'William Fichtner')"
150,Apollo 13,1995,8.0,3.6,51,30565,96,78,Ron Howard,USA,"('Drama',)","('Bill Paxton', 'Ed Harris', 'Gary Sinise', 'Kevin Bacon', 'Tom Hanks')"
151,Rob Roy,1995,6.3,3.3,42,5253,71,73,Michael Caton-Jones,USA,"('Drama', 'Romance', 'War')","('Jessica Lange', 'Eric Stoltz', 'John Hurt', 'Liam Neeson', 'Tim Roth')"
152,"Addiction, The",1995,3.1,2.5,149,28208,6,33,Michael Caton-Jones,Germany,"('Horror',)","('Charlotte Rampling', 'David Morrissey', 'David Thewlis', 'Hugh Dancy', 'Sharon Stone')"
153,Batman Forever,1995,5.2,2.9,54,47498,42,42,Joel Schumacher,USA,"('Action', 'Adventure', 'Comedy', 'Crime')","(""Chris O'Donnell"", 'Jim Carrey', 'Nicole Kidman', 'Tommy Lee Jones', 'Val Kilmer')"
154,Belle de jour,1967,8.6,4.0,36,1378,94,84,Luis Buñuel,France,"('Drama',)","('Catherine Deneuve', 'Francisco Rabal', 'Geneviève Page', 'Jean Sorel', 'Michel Piccoli')"
155,Beyond Rangoon,1995,5.1,3.5,30,3962,36,64,John Boorman,UK,"('Drama', 'War')","('Adelle Lutz', 'Frances McDormand', 'Patricia Arquette', 'Spalding Gray', 'Victor Slezak')"
156,Blue in the Face,1995,5.5,3.5,20,1323,45,73,Paul Auster,USA,"('Comedy',)","('Harvey Keitel', 'Jim Jarmusch', 'Lou Reed', 'Michael J. Fox', 'Roseanne')"
157,Canadian Bacon,1994,3.3,2.9,14,3460,14,49,Michael Moore,USA,"('Comedy', 'War')","('Alan Alda', 'John Candy', 'Kevin Pollak', 'Rhea Perlman', 'Rip Torn')"
158,Casper,1995,4.7,3.0,34,20672,41,54,Brad Silberling,USA,"('Adventure', ""Children's"")","('Bill Pullman', 'Cathy Moriarty', 'Christina Ricci', 'Eric Idle', 'Malachi Pearson')"
159,Clockers,1995,6.5,3.5,46,2502,67,74,Spike Lee,USA,"('Drama',)","('Delroy Lindo', 'Harvey Keitel', 'Isaiah Washington', 'John Turturro', 'Mekhi Phifer')"
160,Congo,1995,3.6,2.6,42,7008,21,34,Frank Marshall,USA,"('Action', 'Adventure', 'Mystery', 'Sci-Fi')","('Dylan Walsh', 'Ernie Hudson', 'Grant Heslov', 'Laura Linney', 'Tim Curry')"
161,Crimson Tide,1995,7.4,3.5,44,11550,86,77,Tony Scott,USA,"('Drama', 'Thriller', 'War')","('Denzel Washington', 'Gene Hackman', 'George Dzundza', 'James Gandolfini', 'Viggo Mortensen')"
162,Crumb,1994,8.3,4.0,39,2689,94,88,Terry Zwigoff,USA,"('Documentary',)","('Robert Hughes', 'Aline Kominsky', 'Charles Crumb', 'Maxon Crumb', 'Robert Crumb')"
163,Desperado,1995,6.3,3.5,38,23821,60,79,Robert Rodriguez,USA,"('Action', 'Romance', 'Thriller')","('Joaquim de Almeida', 'Antonio Banderas', 'Cheech Marin', 'Salma Hayek', 'Steve Buscemi')"
164,Devil in a Blue Dress,1995,7.3,3.3,50,2742,88,64,Carl Franklin,USA,"('Crime', 'Film-Noir', 'Mystery', 'Thriller')","('Denzel Washington', 'Don Cheadle', 'Jennifer Beals', 'Maury Chaykin', 'Tom Sizemore')"
165,Die Hard: With a Vengeance,1995,5.7,3.6,42,61394,47,83,John McTiernan,USA,"('Action', 'Thriller')","('Graham Greene', 'Bruce Willis', 'Colleen Camp', 'Jeremy Irons', 'Samuel L. Jackson')"
166,"Doom Generation, The",1995,4.9,3.3,29,2680,48,64,Gregg Araki,USA,"('Comedy', 'Drama')","('James Duval', 'Johnathon Schaech', 'Lauren Tewes', 'Margaret Cho', 'Rose McGowan')"
167,Feast of July,1995,6.2,2.9,9,226,66,40,Christopher Menaul,USA,"('Drama',)","('Ben Chaplin', 'Embeth Davidtz', 'Gemma Jones', 'James Purefoy', 'Tom Bell')"
168,First Knight,1995,5.2,3.0,42,13290,45,59,Jerry Zucker,USA,"('Action', 'Adventure', 'Drama', 'Romance')","('Ben Cross', 'Julia Ormond', 'Liam Cunningham', 'Richard Gere', 'Sean Connery')"
169,Free Willy 2: The Adventure Home,1995,4.6,2.8,12,8336,25,53,Dwight H. Little,France,"('Adventure', ""Children's"", 'Drama')","('August Schellenberg', 'Jason James Richter', 'Jayne Atkinson', 'Mary Kate Schellhardt', 'Michael Madsen')"
170,Hackers,1995,4.7,3.2,19,16863,36,66,Iain Softley,USA,"('Action', 'Crime', 'Thriller')","('Angelina Jolie', 'Jesse Bradford', 'Jonny Lee Miller', 'Lawrence Mason', 'Matthew Lillard')"
171,Jeffrey,1995,6.1,3.4,23,836,60,68,Christopher Ashley,USA,"('Comedy',)","('Christine Baranski', 'Michael T. Weiss', 'Patrick Stewart', 'Robert Klein', 'Steven Weber')"
172,Johnny Mnemonic,1995,3.3,2.5,28,7062,14,33,Robert Longo,Canada,"('Action', 'Sci-Fi', 'Thriller')","('Ice-T', 'Dina Meyer', 'Dolph Lundgren', 'Keanu Reeves', 'Takeshi Kitano')"
173,Judge Dredd,1995,3.6,2.5,47,10571,14,35,Danny Cannon,USA,"('Action', 'Adventure', 'Sci-Fi')","('Diane Lane', 'Armand Assante', 'Joan Chen', 'Rob Schneider', 'Sylvester Stallone')"
174,Jury Duty,1995,2.1,2.4,11,1843,0,33,John Fortenberry,USA,"('Comedy',)","('Abe Vigoda', 'Brian Doyle-Murray', 'Pauly Shore', 'Stanley Tucci', 'Tia Carrere')"
175,Kids,1995,5.0,3.5,52,11282,50,78,Larry Clark,USA,"('Drama',)","('Chloë Sevigny', 'Justin Pierce', 'Leo Fitzpatrick', 'Rosario Dawson', 'Sarah Henderson')"
176,Living in Oblivion,1995,7.4,3.8,24,1878,87,85,Tom DiCillo,USA,"('Comedy',)","('Catherine Keener', 'Danielle von Zerneck', 'Dermot Mulroney', 'James LeGros', 'Steve Buscemi')"
177,Lord of Illusions,1995,5.7,3.0,19,2344,68,51,Clive Barker,USA,"('Horror',)","('Barry Del Sherman', 'Famke Janssen', ""Kevin J. O'Connor"", 'Scott Bakula', 'Vincent Schiavelli')"
178,Love & Human Remains,1993,6.5,0.0,11,0,63,0,Denys Arcand,Canada,"('Comedy',)","('Cameron Bancroft', 'Joanne Vannicola', 'Mia Kirshner', 'Ruth Marshall', 'Thomas Gibson')"
179,Mad Love,1995,0.0,0.0,0,0,0,0,Jill Goldman,USA,"('Drama', 'Romance')","(""Jennifer O'Neill"", 'Margaux Hemingway', 'Pam Gidley', 'Seymour Cassel', 'Tom Sizemore')"
180,Mallrats,1995,5.4,3.6,40,40221,52,83,Kevin Smith,USA,"('Comedy',)","('Jason Lee', 'Claire Forlani', 'Jeremy London', 'Michael Rooker', 'Shannen Doherty')"
181,Mighty Morphin Power Rangers: The Movie,1995,4.6,2.7,19,5904,42,52,Bryan Spicer,USA,"('Action', ""Children's"")","('Amy Jo Johnson', 'Jason David Frank', 'Johnny Yong Bosch', 'Karen Ashley', 'Steve Cardenas')"
182,Moonlight and Valentino,1995,4.6,3.1,13,978,15,51,David Anspaugh,UK,"('Drama', 'Romance')","('Jon Bon Jovi', 'Elizabeth Perkins', 'Gwyneth Paltrow', 'Kathleen Turner', 'Whoopi Goldberg')"
183,Mute Witness,1994,6.9,3.2,19,644,78,61,Anthony Waller,Germany,"('Thriller',)","('Evan Richards', 'Fay Ripley', 'Igor Volkov', 'Marina Zudina', 'Oleg Yankovsky')"
184,Nadja,1994,0.0,0.0,0,0,0,0,Rodney Gibbons,USA,"('Drama',)","('Jere Gillis', 'Julian Casey', 'Kenneth Welsh', 'Liliana Komorowska', 'Matt Frewer')"
185,"Net, The",1995,5.1,2.8,33,10933,33,50,Irwin Winkler,USA,"('Sci-Fi', 'Thriller')","('Dennis Miller', 'Diane Baker', 'Jeremy Northam', 'Sandra Bullock', 'Wendy Gazelle')"
186,Nine Months,1995,4.3,2.7,24,8930,25,40,Chris Columbus,USA,"('Comedy',)","('Hugh Grant', 'Jeff Goldblum', 'Joan Cusack', 'Julianne Moore', 'Tom Arnold')"
187,Party Girl,1995,6.3,3.5,31,1243,77,73,Daisy von Scherler Mayer,USA,"('Comedy',)","('Anthony De Sando', 'Guillermo Díaz', 'Omar Townsend', 'Parker Posey', 'Sasha von Scherler')"
188,"Prophecy, The",1995,5.2,3.3,19,5062,42,71,Gregory Widen,USA,"('Horror',)","('Christopher Walken', 'Elias Koteas', 'Eric Stoltz', 'Moriah Snyder', 'Virginia Madsen')"
189,Reckless,1995,0.0,0.0,3,0,100,0,Max Ophüls,USA,"('Comedy',)","('Geraldine Brooks', ""Henry O'Neill"", 'James Mason', 'Joan Bennett', 'Shepperd Strudwick')"
190,Safe,1995,7.6,0.0,13,0,92,0,Sidney Lumet,USA,"('Thriller',)","(""Dan O'Herlihy"", 'Edward Binns', 'Frank Overton', 'Henry Fonda', 'Walter Matthau')"
191,"Scarlet Letter, The",1995,3.0,2.9,33,3493,15,48,Roland Joffé,USA,"('Drama',)","('Demi Moore', 'Edward Hardwicke', 'Gary Oldman', 'Robert Duvall', 'Robert Prosky')"
193,Showgirls,1995,2.9,2.3,41,7443,12,35,Paul Verhoeven,France,"('Drama',)","('Alan Rachins', 'Elizabeth Berkley', 'Gina Gershon', 'Kyle MacLachlan', 'Robert Davi')"
194,Smoke,1995,7.8,3.9,27,3101,92,88,Wayne Wang,Germany,"('Drama',)","('Forest Whitaker', 'Harold Perrineau Jr.', 'Harvey Keitel', 'Victor Argo', 'William Hurt')"
195,Something to Talk About,1995,5.3,3.0,27,6137,37,55,Lasse Hallström,USA,"('Comedy', 'Drama', 'Romance')","('Dennis Quaid', 'Gena Rowlands', 'Julia Roberts', 'Kyra Sedgwick', 'Robert Duvall')"
196,Species,1995,4.9,2.7,31,6716,38,37,Roger Donaldson,USA,"('Horror', 'Sci-Fi')","('Alfred Molina', 'Ben Kingsley', 'Forest Whitaker', 'Marg Helgenberger', 'Michael Madsen')"
197,"Stars Fell on Henrietta, The",1995,4.9,3.0,7,66,28,18,James Keach,USA,"('Drama',)","('Aidan Quinn', 'Brian Dennehy', 'Frances Fisher', 'Lexi Randall', 'Robert Duvall')"
198,Strange Days,1995,6.0,3.3,38,7016,60,70,Kathryn Bigelow,USA,"('Action', 'Crime', 'Sci-Fi')","('Angela Bassett', 'Juliette Lewis', 'Michael Wincott', 'Ralph Fiennes', 'Tom Sizemore')"
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",1964,8.6,4.1,45,3199,97,86,Jacques Demy,France,"('Drama', 'Musical')","('Anne Vernon', 'Catherine Deneuve', 'Ellen Farner', 'Marc Michel', 'Nino Castelnueva')"
200,"Tie That Binds, The",1995,2.8,3.0,9,286,11,34,Wesley Strick,USA,"('Thriller',)","('Cynda Williams', 'Daryl Hannah', 'Keith Carradine', 'Moira Kelly', 'Vincent Spano')"
201,Three Wishes,1995,4.4,3.0,15,1249,13,52,Martha Coolidge,USA,"('Drama',)","('David Marshall Grant', 'Joseph Mazzello', 'Mary Elizabeth Mastranton...', 'Patrick Swayze', 'Seth Mumy')"
202,Total Eclipse,1995,4.9,3.4,16,2222,25,63,Agnieszka Holland,UK,"('Drama', 'Romance')","('David Thewlis', 'Denise Chalem', 'Dominique Blanc', 'Leonardo DiCaprio', 'Romane Bohringer')"
203,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,5.0,3.1,23,6833,34,69,Beeban Kidron,USA,"('Comedy',)","('Blythe Danner', 'John Leguizamo', 'Patrick Swayze', 'Stockard Channing', 'Wesley Snipes')"
204,Under Siege 2: Dark Territory,1995,4.5,2.6,29,5213,34,47,Geoff Murphy,USA,"('Action',)","('Eric Bogosian', 'Everett McGill', 'Katherine Heigl', 'Morris Chestnut', 'Steven Seagal')"
205,Unstrung Heroes,1995,6.3,3.2,21,530,76,54,Diane Keaton,USA,"('Comedy', 'Drama')","('Andie MacDowell', 'John Turturro', 'Maury Chaykin', 'Michael Richards', 'Nathan Watt')"
206,Unzipped,1995,6.7,3.3,13,64,76,67,Douglas Keeve,USA,"('Documentary',)","('Cindy Crawford', 'Eartha Kitt', 'Isaac Mizrahi', 'Naomi Campbell', 'Sandra Bernhard')"
207,"Walk in the Clouds, A",1995,5.5,3.3,22,12692,40,74,Alfonso Arau,USA,"('Drama', 'Romance')","('Aitana Sánchez-Gijón', 'Angélica Aragón', 'Anthony Quinn', 'Giancarlo Giannini', 'Keanu Reeves')"
208,Waterworld,1995,5.1,2.6,48,18023,41,46,Kevin Reynolds,USA,"('Action', 'Adventure')","('Dennis Hopper', 'Jeanne Tripplehorn', 'Kevin Costner', 'Michael Jeter', 'Tina Majorino')"
209,White Man's Burden,1995,4.5,2.8,32,1275,25,38,Desmond Nakano,France,"('Drama',)","('Harry Belafonte', 'John Travolta', 'Kelly Lynch', 'Margaret Avery', 'Tom Bower')"
211,"Browning Version, The",1994,7.8,4.3,17,270,88,94,Anthony Asquith,UK,"('Drama',)","('Brian Smith', 'Jean Kent', 'Michael Redgrave', 'Nigel Patrick', 'Wilfrid Hyde-White')"
212,Bushwhacked,1995,2.1,2.6,9,1388,0,38,Greg Beeman,USA,"('Comedy',)","('Ann Dowd', 'Anthony Heald', 'Brad Sullivan', 'Daniel Stern', 'Jon Polito')"
213,Burnt By the Sun (Utomlyonnye solntsem),1994,7.0,4.3,13,1533,76,93,Nikita Mikhalkov,Russia,"('Drama',)","('Ingeborga Dapkunaite', 'Nikita Mikhalkov', 'Oleg Menshikov', 'Vladimir Ilyin', 'Vyacheslav Tikhonov')"
214,Before the Rain (Pred dozhdot),1994,7.5,4.4,12,1683,83,93,Milcho Manchevski,Republic of Macedonia,"('Drama',)","('Labina Mitevska', 'Gregoire Colin', 'Katrin Cartlidge', 'Rade Serbedzija', 'Silvija Stojanovska')"
215,Before Sunrise,1995,8.2,4.1,34,20616,100,92,Richard Linklater,USA,"('Drama', 'Romance')","('Albert Delpy', 'Andrea Eckert', 'Ethan Hawke', 'Julie Delpy', 'Vernon Dobtcheff')"
216,Billy Madison,1995,4.8,3.5,35,91595,42,79,Tamra Davis,USA,"('Comedy',)","('Adam Sandler', 'Bradley Whitford', 'Bridgette Wilson', 'Darren McGavin', 'Josh Mostel')"
217,"Babysitter, The",1995,4.4,2.9,26,1237,30,35,David Ross,USA,"('Drama', 'Thriller')","('Katherine Waterston', 'Andy Comeau', 'Cynthia Nixon', ""Denis O'Hare"", 'John Leguizamo')"
218,Boys on the Side,1995,6.0,3.1,32,4572,71,65,Herbert Ross,USA,"('Comedy', 'Drama')","('Drew Barrymore', 'James Remar', 'Mary-Louise Parker', 'Matthew McConaughey', 'Whoopi Goldberg')"
219,"Cure, The",1995,5.5,3.7,10,2207,40,79,Peter Horton,USA,"('Drama',)","('Annabella Sciorra', 'Brad Renfro', 'Bruce Davison', 'Diana Scarwid', 'Joseph Mazzello')"
220,Castle Freak,1995,5.4,0.0,7,0,57,0,Stuart Gordon,USA,"('Horror',)","('Barbara Crampton', 'Jeffrey Combs', 'Jonathan Fuller', 'Marco Stefanelli', 'Massimo Sarchielli')"
222,Circle of Friends,1995,6.5,3.3,35,3292,77,65,Pat O'Connor,Ireland,"('Drama', 'Romance')","('Alan Cumming', ""Chris O'Donnell"", ""Geraldine O'Rawe"", 'Minnie Driver', 'Saffron Burrows')"
223,Clerks,1994,7.4,3.8,48,57642,87,89,Kevin Smith,USA,"('Comedy',)","(""Brian O'Halloran"", 'Jason Mewes', 'Jeff Anderson', 'Lisa Spoonhauer', 'Marilyn Ghigliotti')"
224,Don Juan DeMarco,1995,5.8,3.3,22,14169,72,70,Jeremy Leven,USA,"('Comedy', 'Drama', 'Romance')","('Bob Dishy', 'Faye Dunaway', 'Geraldine Pailhas', 'Johnny Depp', 'Marlon Brando')"
225,Disclosure,1994,5.7,2.8,40,3648,60,41,Barry Levinson,USA,"('Drama', 'Thriller')","('Caroline Goodall', 'Demi Moore', 'Donald Sutherland', 'Dylan Baker', 'Michael Douglas')"
226,Dream Man,1995,7.2,3.2,35,1497,85,58,Francis Ford Coppola,USA,"('Thriller',)","('Dean Stockwell', 'Frederic Forrest', 'Jeff Bridges', 'Joan Allen', 'Martin Landau')"
227,Drop Zone,1994,4.1,2.7,19,2485,31,36,John Badham,USA,"('Action',)","('Corin Nemec', 'Gary Busey', 'Michael Jeter', 'Wesley Snipes', 'Yancy Butler')"
228,Destiny Turns on the Radio,1995,2.7,2.6,15,446,13,27,Jack Baran,USA,"('Comedy',)","('Dylan McDermott', 'James Belushi', 'James LeGros', 'Nancy Travis', 'Quentin Tarantino')"
229,Death and the Maiden,1994,7.0,3.6,48,1972,83,76,Roman Polanski,UK,"('Drama', 'Thriller')","('Ben Kingsley', 'Carlos Moreno', 'Krystia Mova', 'Sigourney Weaver', 'Stuart Wilson')"
230,Dolores Claiborne,1994,6.8,3.4,33,4632,84,75,Taylor Hackford,USA,"('Drama', 'Thriller')","('Christopher Plummer', 'David Strathairn', 'Jennifer Jason Leigh', 'Judy Parfitt', 'Kathy Bates')"
231,Dumb & Dumber,1994,5.8,3.3,45,95871,62,79,Peter Farrelly,USA,"('Comedy',)","('Jeff Daniels', 'Jim Carrey', 'Karen Duffy', 'Lauren Holly', 'Teri Garr')"
232,Eat Drink Man Woman,1994,7.4,4.0,31,3802,93,91,Ang Lee,Taiwan,"('Comedy', 'Drama')","('Wu Chien-lien', 'Ah-Leh Gua', 'Sihung Lung', 'Kuei-Mei Yang', 'Yu-Wen Wang')"
233,Exotica,1994,8.3,3.7,27,1837,96,81,Atom Egoyan,Canada,"('Drama',)","('Arsinée Khanjian', 'Bruce Greenwood', 'Don McKellar', 'Elias Koteas', 'Mia Kirshner')"
234,Exit to Eden,1994,2.4,2.3,15,1694,6,27,Garry Marshall,USA,"('Comedy',)","('Dan Aykroyd', 'Dana Delany', 'Hector Elizondo', 'Paul Mercurio', ""Rosie O'Donnell"")"
235,Ed Wood,1994,7.9,3.7,57,28216,91,83,Tim Burton,USA,"('Comedy', 'Drama')","('Bill Murray', 'Johnny Depp', 'Martin Landau', 'Patricia Arquette', 'Sarah Jessica Parker')"
236,French Kiss,1995,5.7,3.2,21,11010,47,70,Lawrence Kasdan,UK,"('Comedy', 'Romance')","('François Cluzet', 'Jean Reno', 'Kevin Kline', 'Meg Ryan', 'Timothy Hutton')"
237,Forget Paris,1995,5.4,3.0,33,2108,51,51,Billy Crystal,USA,"('Comedy', 'Romance')","('Billy Crystal', 'Cynthia Stevenson', 'Debra Winger', 'Joe Mantegna', 'Richard Masur')"
238,Far From Home: The Adventures of Yellow Dog,1995,5.2,0.0,6,0,50,0,Phillip Borsos,USA,"('Adventure', ""Children's"")","('Bruce Davison', 'Jesse Bradford', 'Joel Palmer', 'Mimi Rogers', 'Tom Bower')"
239,"Goofy Movie, A",1995,5.7,3.1,14,17024,57,57,Kevin Lima,USA,"('Animation', ""Children's"", 'Comedy', 'Romance')","('Bill Farmer', 'Jason Marsden', 'Jim Cummings', 'Kellie Martin', 'Rob Paulsen')"
240,Hideaway,1995,3.5,2.8,12,1077,16,41,Brett Leonard,USA,"('Thriller',)","('Alfred Molina', 'Alicia Silverstone', 'Christine Lahti', 'Jeff Goldblum', 'Jeremy Sisto')"
241,Fluke,1995,4.0,3.4,9,1598,33,70,Carlo Carlei,USA,"(""Children's"", 'Drama')","('Eric Stoltz', 'Matthew Modine', 'Max Pomeranc', 'Nancy Travis', 'Samuel L. Jackson')"
242,Farinelli: il castrato,1994,5.7,3.8,21,1092,66,81,Gérard Corbiau,Belgium,"('Drama', 'Musical')","('Caroline Cellier', 'Elsa Zylberstein', 'Enrico Lo Verso', 'Jeroen Krabbé', 'Stefano Dionisi')"
243,Gordy,1995,6.3,3.1,32,6492,81,64,Mike Hodges,USA,"('Comedy',)","('Sam J. Jones', 'Max von Sydow', 'Melody Anderson', 'Ornella Muti', 'Topol')"
244,Gumby: The Movie,1995,0.0,0.0,4,0,0,0,Art Clokey,USA,"('Animation', ""Children's"")","('Art Clokey', 'Charles Farrington', 'Gloria Clokey', 'Janet McDuff', 'Manny La Carruba')"
245,"Glass Shield, The",1994,5.6,3.0,21,263,61,41,Charles Burnett,France,"('Crime', 'Drama')","('Ice Cube', 'Lori Petty', 'Michael Boatman', 'Michael Ironside', 'Richard Anderson')"
246,Hoop Dreams,1994,8.5,4.1,44,3243,97,92,Steve James,USA,"('Documentary',)","('Arthur Agee', 'Earl Smith', 'Emma Gates', 'Sheila Agee', 'William Gates')"
247,Heavenly Creatures,1994,8.3,3.7,41,8208,95,82,Peter Jackson,New Zealand,"('Drama', 'Fantasy', 'Romance', 'Thriller')","('Clive Merrison', 'Diana Kent', 'Kate Winslet', 'Melanie Lynskey', 'Sarah Peirse')"
248,Houseguest,1994,3.4,2.8,20,1745,15,51,Randall Miller,USA,"('Comedy',)","('Jeffrey Jones', 'Kim Greist', 'Phil Hartman', 'Sinbad', 'Stan Shaw')"
249,Immortal Beloved,1994,6.0,3.8,30,4786,56,87,Bernard Rose,UK,"('Drama', 'Romance')","('Johanna ter Steege', 'Gary Oldman', 'Isabella Rossellini', 'Jeroen Krabbé', 'Marco Hofschneider')"
250,Heavyweights,1994,4.1,0.0,5,0,20,0,Steven Brill,USA,"(""Children's"", 'Comedy')","('Aaron Schwartz', 'Ben Stiller', 'Bobby Fain', 'Paul Feig', 'Tom McGowan')"
251,"Hunted, The",1995,4.7,3.0,143,5362,30,51,William Friedkin,USA,"('Action',)","('Benicio Del Toro', 'Connie Nielsen', 'Jenna Boyd', 'Leslie Stefanson', 'Tommy Lee Jones')"
252,I.Q.,1994,5.1,2.8,21,3758,42,46,Fred Schepisi,USA,"('Comedy', 'Romance')","('Gene Saks', 'Lou Jacobi', 'Meg Ryan', 'Tim Robbins', 'Walter Matthau')"
253,Interview with the Vampire,1994,5.8,3.7,45,77706,57,85,Neil Jordan,USA,"('Drama', 'Horror')","('Brad Pitt', 'Christian Slater', 'John McConnell', 'Tom Cruise', 'Virginia McCollam')"
254,Jefferson in Paris,1995,4.9,2.8,14,404,35,27,James Ivory,France,"('Drama',)","('Greta Scacchi', 'Jean-Pierre Aumont', 'Nick Nolte', 'Seth Gilliam', 'Simon Callow')"
255,"Jerky Boys, The",1994,1.6,0.0,10,0,10,0,James Melkonian,USA,"('Comedy',)","('Alan Arkin', 'Alan North', 'Johnny Brennan', 'Kamal Ahmed', 'William Hickey')"
256,Junior,1994,4.7,2.4,30,9754,33,28,Ivan Reitman,USA,"('Comedy', 'Sci-Fi')","('Arnold Schwarzenegger', 'Danny DeVito', 'Emma Thompson', 'Frank Langella', 'Pamela Reed')"
257,Just Cause,1995,4.0,3.1,26,2888,23,51,Arne Glimcher,USA,"('Mystery', 'Thriller')","('Blair Underwood', 'Ed Harris', 'Kate Capshaw', 'Laurence Fishburne', 'Sean Connery')"
258,"Kid in King Arthur's Court, A",1995,3.2,0.0,6,0,0,0,Michael Gottlieb,USA,"('Adventure', ""Children's"", 'Comedy', 'Fantasy', 'Romance')","('Art Malik', 'Daniel Craig', 'Joss Ackland', 'Ron Moody', 'Vincent Marzello')"
259,Kiss of Death,1995,6.4,2.9,36,2125,66,39,Barbet Schroeder,USA,"('Crime', 'Drama', 'Thriller')","('David Caruso', 'Helen Hunt', 'Kathryn Erbe', 'Nicolas Cage', 'Samuel L. Jackson')"
260,Star Wars: Episode IV - A New Hope,1977,8.2,4.1,64,147448,93,93,George Lucas,USA,"('Action', 'Adventure', 'Fantasy', 'Sci-Fi')","('Alec Guinness', 'Anthony Daniels', 'Carrie Fisher', 'David Prowse', 'Harrison Ford')"
261,Little Women,1994,0.0,0.0,0,0,0,0,Gillian Armstrong,USA,"('Drama',)","('Laural Merlington',)"
262,"Little Princess, A",1995,8.4,3.4,20,13643,95,81,Alfonso Cuarón,USA,"(""Children's"", 'Drama')","('Arthur Malet', 'Eleanor Bron', 'Liam Cunningham', 'Liesel Matthews', 'Rusty Schwimmer')"
263,Ladybird Ladybird,1994,7.2,4.0,6,368,66,87,Ken Loach,UK,"('Drama',)","('Crissy Rock', 'Mauricio González Venegas', 'Ray Winstone', 'Sandie Lavelle', 'Vladimir Vega')"
264,"Enfer, L'",1994,7.9,3.5,8,421,100,67,Claude Chabrol,France,"('Drama',)","('André Wilms', 'Emmanuelle Béart', 'François Cluzet', 'Marc Lavoine', 'Nathalie Cardone')"
265,Like Water for Chocolate (Como agua para chocolate),1992,7.6,3.9,28,5713,89,86,Alfonso Arau,Mexico,"('Drama', 'Romance')","('Ada Carrasco', 'Lumi Cavazos', 'Marco Leonardi', 'Regina Torné', 'Robert M. Martinez')"
266,Legends of the Fall,1994,0.0,0.0,0,0,0,0,Edward Zwick,USA,"('Drama', 'Romance', 'War', 'Western')","('Chris Smither',)"
