movie_id,title,genres,year,id,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore,directorName,country,actorName
130,Angela,"('Drama',)",1995,130,5.7,84,52,3.6,4588,79,Alan Parker,USA,"('Michael Legge', 'Ciaran Owens', 'Emily Watson', 'Joe Breen', 'Robert Carlyle')"
131,Frankie Starlight,"('Drama', 'Romance')",1995,131,5.8,6,66,3.8,133,61,Michael Lindsay-Hogg,France,"('Anne Parillaud', 'Corban Walker', 'Gabriel Byrne', 'Matt Dillon', 'Rudi Davies')"
132,Jade,"('Thriller',)",1995,132,5.2,122,45,3.1,4108,52,Woody Allen,USA,"('Dan Aykroyd', 'Elizabeth Berkley', 'Helen Hunt', 'John Schuck', 'Woody Allen')"
134,Sonic Outlaws,"('Documentary',)",1995,134,0,3,66,0,0,0,Craig Baldwin,USA,"('Chris Grigg', 'Don Joyce', 'Doug Kahn', 'Lloyd Dunn', 'Mark Hosler')"
135,Down Periscope,"('Comedy',)",1996,135,3.8,31,12,2.8,3851,60,David S. Ward,USA,"('Bruce Dern', 'Kelsey Grammer', 'Lauren Holly', 'Rip Torn', 'Rob Schneider')"
136,From the Journals of Jean Seberg,"('Documentary',)",1995,136,7.6,9,100,4,30,75,Mark Rappaport,USA,"('Jean Seberg', 'Mary Bet Hurt', 'Mary Beth Hurt')"
137,Man of the Year,"('Documentary',)",1995,137,4.4,141,21,3,29127,51,Barry Levinson,USA,"('Christopher Walken', 'Jeff Goldblum', 'Laura Linney', 'Lewis Black', 'Robin Williams')"
139,Target,"('Action', 'Drama')",1995,139,5.2,29,48,0,0,0,John Woo,USA,"('Arnold Vosloo', 'Jean-Claude Van Damme', 'Kasi Lemmons', 'Lance Henriksen', 'Yancy Butler')"
140,Up Close and Personal,"('Drama', 'Romance')",1996,140,5.1,31,32,3.2,2932,63,Jon Avnet,USA,"('Joe Mantegna', 'Kate Nelligan', 'Michelle Pfeiffer', 'Robert Redford', 'Stockard Channing')"
141,"Birdcage, The","('Comedy',)",1996,141,6.7,29,75,3.3,13502,75,Mike Nichols,USA,"('Dianne Wiest', 'Gene Hackman', 'Hank Azaria', 'Nathan Lane', 'Robin Williams')"
143,Gospa,"('Drama',)",1995,143,\N,\N,\N,\N,\N,\N,Jakov Sedlar,Croatia,"('Mirko Boman', 'Slavko Brankov', 'Ivan Brkic', 'Zlatko Crnkovic', 'Angelo Santiago')"
144,"Brothers McMullen, The","('Comedy',)",1995,144,7.1,34,91,3.2,1225,55,Edward Burns,USA,"('Edward Burns', 'Elizabeth McKay', 'Jack Mulcahy', 'Jennifer Jostyn', 'Mike McGlone')"
145,Bad Boys,"('Action',)",1995,145,4.8,41,39,3.5,67658,79,Michael Bay,USA,"('Martin Lawrence', 'Tchéky Karyo', 'Téa Leoni', 'Theresa Randle', 'Will Smith')"
146,"Amazing Panda Adventure, The","('Adventure', ""Children's"")",1995,146,4.3,9,22,3,1335,46,Christopher Cain,USA,"('Fei Lung Huang', 'Ryan Slater', 'Stephen Lang', 'Wang Fei', 'Yi Ding (II)')"
147,"Basketball Diaries, The","('Drama',)",1995,147,4.9,35,42,3.5,12119,77,Scott Kalvert,USA,"('Alexander Gaberman', 'Bruno Kirby', 'Jimmy Papiris', 'Leonardo DiCaprio', 'Nick Gaetani')"
148,"Awfully Big Adventure, An","('Drama',)",1995,148,5.4,11,36,3.2,1433,55,Mike Newell,UK,"('Alan Rickman', 'Alun Armstrong', 'Georgina Cates', 'Hugh Grant', 'Peter Firth')"
149,Amateur,"('Crime', 'Drama', 'Thriller')",1994,149,3.9,24,16,3,8865,46,Michael Traeger,USA,"('Jeff Bridges', 'Lauren Graham', 'Patrick Fugit', 'Ted Danson', 'William Fichtner')"
150,Apollo 13,"('Drama',)",1995,150,8,51,96,3.6,30565,78,Ron Howard,USA,"('Bill Paxton', 'Ed Harris', 'Gary Sinise', 'Kevin Bacon', 'Tom Hanks')"
151,Rob Roy,"('Drama', 'Romance', 'War')",1995,151,6.3,42,71,3.3,5253,73,Michael Caton-Jones,USA,"('Jessica Lange', 'Eric Stoltz', 'John Hurt', 'Liam Neeson', 'Tim Roth')"
152,"Addiction, The","('Horror',)",1995,152,3.1,149,6,2.5,28208,33,Michael Caton-Jones,Germany,"('Charlotte Rampling', 'David Morrissey', 'David Thewlis', 'Hugh Dancy', 'Sharon Stone')"
153,Batman Forever,"('Action', 'Adventure', 'Comedy', 'Crime')",1995,153,5.2,54,42,2.9,47498,42,Joel Schumacher,USA,"(""Chris O'Donnell"", 'Jim Carrey', 'Nicole Kidman', 'Tommy Lee Jones', 'Val Kilmer')"
154,Belle de jour,"('Drama',)",1967,154,8.6,36,94,4,1378,84,Luis Buñuel,France,"('Catherine Deneuve', 'Francisco Rabal', 'Geneviève Page', 'Jean Sorel', 'Michel Piccoli')"
155,Beyond Rangoon,"('Drama', 'War')",1995,155,5.1,30,36,3.5,3962,64,John Boorman,UK,"('Adelle Lutz', 'Frances McDormand', 'Patricia Arquette', 'Spalding Gray', 'Victor Slezak')"
156,Blue in the Face,"('Comedy',)",1995,156,5.5,20,45,3.5,1323,73,Paul Auster,USA,"('Harvey Keitel', 'Jim Jarmusch', 'Lou Reed', 'Michael J. Fox', 'Roseanne')"
157,Canadian Bacon,"('Comedy', 'War')",1994,157,3.3,14,14,2.9,3460,49,Michael Moore,USA,"('Alan Alda', 'John Candy', 'Kevin Pollak', 'Rhea Perlman', 'Rip Torn')"
158,Casper,"('Adventure', ""Children's"")",1995,158,4.7,34,41,3,20672,54,Brad Silberling,USA,"('Bill Pullman', 'Cathy Moriarty', 'Christina Ricci', 'Eric Idle', 'Malachi Pearson')"
159,Clockers,"('Drama',)",1995,159,6.5,46,67,3.5,2502,74,Spike Lee,USA,"('Delroy Lindo', 'Harvey Keitel', 'Isaiah Washington', 'John Turturro', 'Mekhi Phifer')"
160,Congo,"('Action', 'Adventure', 'Mystery', 'Sci-Fi')",1995,160,3.6,42,21,2.6,7008,34,Frank Marshall,USA,"('Dylan Walsh', 'Ernie Hudson', 'Grant Heslov', 'Laura Linney', 'Tim Curry')"
161,Crimson Tide,"('Drama', 'Thriller', 'War')",1995,161,7.4,44,86,3.5,11550,77,Tony Scott,USA,"('Denzel Washington', 'Gene Hackman', 'George Dzundza', 'James Gandolfini', 'Viggo Mortensen')"
162,Crumb,"('Documentary',)",1994,162,8.3,39,94,4,2689,88,Terry Zwigoff,USA,"('Robert Hughes', 'Aline Kominsky', 'Charles Crumb', 'Maxon Crumb', 'Robert Crumb')"
163,Desperado,"('Action', 'Romance', 'Thriller')",1995,163,6.3,38,60,3.5,23821,79,Robert Rodriguez,USA,"('Joaquim de Almeida', 'Antonio Banderas', 'Cheech Marin', 'Salma Hayek', 'Steve Buscemi')"
164,Devil in a Blue Dress,"('Crime', 'Film-Noir', 'Mystery', 'Thriller')",1995,164,7.3,50,88,3.3,2742,64,Carl Franklin,USA,"('Denzel Washington', 'Don Cheadle', 'Jennifer Beals', 'Maury Chaykin', 'Tom Sizemore')"
165,Die Hard: With a Vengeance,"('Action', 'Thriller')",1995,165,5.7,42,47,3.6,61394,83,John McTiernan,USA,"('Graham Greene', 'Bruce Willis', 'Colleen Camp', 'Jeremy Irons', 'Samuel L. Jackson')"
166,"Doom Generation, The","('Comedy', 'Drama')",1995,166,4.9,29,48,3.3,2680,64,Gregg Araki,USA,"('James Duval', 'Johnathon Schaech', 'Lauren Tewes', 'Margaret Cho', 'Rose McGowan')"
167,Feast of July,"('Drama',)",1995,167,6.2,9,66,2.9,226,40,Christopher Menaul,USA,"('Ben Chaplin', 'Embeth Davidtz', 'Gemma Jones', 'James Purefoy', 'Tom Bell')"
168,First Knight,"('Action', 'Adventure', 'Drama', 'Romance')",1995,168,5.2,42,45,3,13290,59,Jerry Zucker,USA,"('Ben Cross', 'Julia Ormond', 'Liam Cunningham', 'Richard Gere', 'Sean Connery')"
169,Free Willy 2: The Adventure Home,"('Adventure', ""Children's"", 'Drama')",1995,169,4.6,12,25,2.8,8336,53,Dwight H. Little,France,"('August Schellenberg', 'Jason James Richter', 'Jayne Atkinson', 'Mary Kate Schellhardt', 'Michael Madsen')"
170,Hackers,"('Action', 'Crime', 'Thriller')",1995,170,4.7,19,36,3.2,16863,66,Iain Softley,USA,"('Angelina Jolie', 'Jesse Bradford', 'Jonny Lee Miller', 'Lawrence Mason', 'Matthew Lillard')"
171,Jeffrey,"('Comedy',)",1995,171,6.1,23,60,3.4,836,68,Christopher Ashley,USA,"('Christine Baranski', 'Michael T. Weiss', 'Patrick Stewart', 'Robert Klein', 'Steven Weber')"
172,Johnny Mnemonic,"('Action', 'Sci-Fi', 'Thriller')",1995,172,3.3,28,14,2.5,7062,33,Robert Longo,Canada,"('Ice-T', 'Dina Meyer', 'Dolph Lundgren', 'Keanu Reeves', 'Takeshi Kitano')"
173,Judge Dredd,"('Action', 'Adventure', 'Sci-Fi')",1995,173,3.6,47,14,2.5,10571,35,Danny Cannon,USA,"('Diane Lane', 'Armand Assante', 'Joan Chen', 'Rob Schneider', 'Sylvester Stallone')"
174,Jury Duty,"('Comedy',)",1995,174,2.1,11,0,2.4,1843,33,John Fortenberry,USA,"('Abe Vigoda', 'Brian Doyle-Murray', 'Pauly Shore', 'Stanley Tucci', 'Tia Carrere')"
175,Kids,"('Drama',)",1995,175,5,52,50,3.5,11282,78,Larry Clark,USA,"('Chloë Sevigny', 'Justin Pierce', 'Leo Fitzpatrick', 'Rosario Dawson', 'Sarah Henderson')"
176,Living in Oblivion,"('Comedy',)",1995,176,7.4,24,87,3.8,1878,85,Tom DiCillo,USA,"('Catherine Keener', 'Danielle von Zerneck', 'Dermot Mulroney', 'James LeGros', 'Steve Buscemi')"
177,Lord of Illusions,"('Horror',)",1995,177,5.7,19,68,3,2344,51,Clive Barker,USA,"('Barry Del Sherman', 'Famke Janssen', ""Kevin J. O'Connor"", 'Scott Bakula', 'Vincent Schiavelli')"
178,Love & Human Remains,"('Comedy',)",1993,178,6.5,11,63,0,0,0,Denys Arcand,Canada,"('Cameron Bancroft', 'Joanne Vannicola', 'Mia Kirshner', 'Ruth Marshall', 'Thomas Gibson')"
179,Mad Love,"('Drama', 'Romance')",1995,179,0,0,0,0,0,0,Jill Goldman,USA,"(""Jennifer O'Neill"", 'Margaux Hemingway', 'Pam Gidley', 'Seymour Cassel', 'Tom Sizemore')"
180,Mallrats,"('Comedy',)",1995,180,5.4,40,52,3.6,40221,83,Kevin Smith,USA,"('Jason Lee', 'Claire Forlani', 'Jeremy London', 'Michael Rooker', 'Shannen Doherty')"
181,Mighty Morphin Power Rangers: The Movie,"('Action', ""Children's"")",1995,181,4.6,19,42,2.7,5904,52,Bryan Spicer,USA,"('Amy Jo Johnson', 'Jason David Frank', 'Johnny Yong Bosch', 'Karen Ashley', 'Steve Cardenas')"
182,Moonlight and Valentino,"('Drama', 'Romance')",1995,182,4.6,13,15,3.1,978,51,David Anspaugh,UK,"('Jon Bon Jovi', 'Elizabeth Perkins', 'Gwyneth Paltrow', 'Kathleen Turner', 'Whoopi Goldberg')"
183,Mute Witness,"('Thriller',)",1994,183,6.9,19,78,3.2,644,61,Anthony Waller,Germany,"('Evan Richards', 'Fay Ripley', 'Igor Volkov', 'Marina Zudina', 'Oleg Yankovsky')"
184,Nadja,"('Drama',)",1994,184,0,0,0,0,0,0,Rodney Gibbons,USA,"('Jere Gillis', 'Julian Casey', 'Kenneth Welsh', 'Liliana Komorowska', 'Matt Frewer')"
185,"Net, The","('Sci-Fi', 'Thriller')",1995,185,5.1,33,33,2.8,10933,50,Irwin Winkler,USA,"('Dennis Miller', 'Diane Baker', 'Jeremy Northam', 'Sandra Bullock', 'Wendy Gazelle')"
186,Nine Months,"('Comedy',)",1995,186,4.3,24,25,2.7,8930,40,Chris Columbus,USA,"('Hugh Grant', 'Jeff Goldblum', 'Joan Cusack', 'Julianne Moore', 'Tom Arnold')"
187,Party Girl,"('Comedy',)",1995,187,6.3,31,77,3.5,1243,73,Daisy von Scherler Mayer,USA,"('Anthony De Sando', 'Guillermo Díaz', 'Omar Townsend', 'Parker Posey', 'Sasha von Scherler')"
188,"Prophecy, The","('Horror',)",1995,188,5.2,19,42,3.3,5062,71,Gregory Widen,USA,"('Christopher Walken', 'Elias Koteas', 'Eric Stoltz', 'Moriah Snyder', 'Virginia Madsen')"
189,Reckless,"('Comedy',)",1995,189,0,3,100,0,0,0,Max Ophüls,USA,"('Geraldine Brooks', ""Henry O'Neill"", 'James Mason', 'Joan Bennett', 'Shepperd Strudwick')"
190,Safe,"('Thriller',)",1995,190,7.6,13,92,0,0,0,Sidney Lumet,USA,"(""Dan O'Herlihy"", 'Edward Binns', 'Frank Overton', 'Henry Fonda', 'Walter Matthau')"
191,"Scarlet Letter, The","('Drama',)",1995,191,3,33,15,2.9,3493,48,Roland Joffé,USA,"('Demi Moore', 'Edward Hardwicke', 'Gary Oldman', 'Robert Duvall', 'Robert Prosky')"
193,Showgirls,"('Drama',)",1995,193,2.9,41,12,2.3,7443,35,Paul Verhoeven,France,"('Alan Rachins', 'Elizabeth Berkley', 'Gina Gershon', 'Kyle MacLachlan', 'Robert Davi')"
194,Smoke,"('Drama',)",1995,194,7.8,27,92,3.9,3101,88,Wayne Wang,Germany,"('Forest Whitaker', 'Harold Perrineau Jr.', 'Harvey Keitel', 'Victor Argo', 'William Hurt')"
195,Something to Talk About,"('Comedy', 'Drama', 'Romance')",1995,195,5.3,27,37,3,6137,55,Lasse Hallström,USA,"('Dennis Quaid', 'Gena Rowlands', 'Julia Roberts', 'Kyra Sedgwick', 'Robert Duvall')"
196,Species,"('Horror', 'Sci-Fi')",1995,196,4.9,31,38,2.7,6716,37,Roger Donaldson,USA,"('Alfred Molina', 'Ben Kingsley', 'Forest Whitaker', 'Marg Helgenberger', 'Michael Madsen')"
197,"Stars Fell on Henrietta, The","('Drama',)",1995,197,4.9,7,28,3,66,18,James Keach,USA,"('Aidan Quinn', 'Brian Dennehy', 'Frances Fisher', 'Lexi Randall', 'Robert Duvall')"
198,Strange Days,"('Action', 'Crime', 'Sci-Fi')",1995,198,6,38,60,3.3,7016,70,Kathryn Bigelow,USA,"('Angela Bassett', 'Juliette Lewis', 'Michael Wincott', 'Ralph Fiennes', 'Tom Sizemore')"
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)","('Drama', 'Musical')",1964,199,8.6,45,97,4.1,3199,86,Jacques Demy,France,"('Anne Vernon', 'Catherine Deneuve', 'Ellen Farner', 'Marc Michel', 'Nino Castelnueva')"
200,"Tie That Binds, The","('Thriller',)",1995,200,2.8,9,11,3,286,34,Wesley Strick,USA,"('Cynda Williams', 'Daryl Hannah', 'Keith Carradine', 'Moira Kelly', 'Vincent Spano')"
201,Three Wishes,"('Drama',)",1995,201,4.4,15,13,3,1249,52,Martha Coolidge,USA,"('David Marshall Grant', 'Joseph Mazzello', 'Mary Elizabeth Mastranton...', 'Patrick Swayze', 'Seth Mumy')"
202,Total Eclipse,"('Drama', 'Romance')",1995,202,4.9,16,25,3.4,2222,63,Agnieszka Holland,UK,"('David Thewlis', 'Denise Chalem', 'Dominique Blanc', 'Leonardo DiCaprio', 'Romane Bohringer')"
203,"To Wong Foo, Thanks for Everything! Julie Newmar","('Comedy',)",1995,203,5,23,34,3.1,6833,69,Beeban Kidron,USA,"('Blythe Danner', 'John Leguizamo', 'Patrick Swayze', 'Stockard Channing', 'Wesley Snipes')"
204,Under Siege 2: Dark Territory,"('Action',)",1995,204,4.5,29,34,2.6,5213,47,Geoff Murphy,USA,"('Eric Bogosian', 'Everett McGill', 'Katherine Heigl', 'Morris Chestnut', 'Steven Seagal')"
205,Unstrung Heroes,"('Comedy', 'Drama')",1995,205,6.3,21,76,3.2,530,54,Diane Keaton,USA,"('Andie MacDowell', 'John Turturro', 'Maury Chaykin', 'Michael Richards', 'Nathan Watt')"
206,Unzipped,"('Documentary',)",1995,206,6.7,13,76,3.3,64,67,Douglas Keeve,USA,"('Cindy Crawford', 'Eartha Kitt', 'Isaac Mizrahi', 'Naomi Campbell', 'Sandra Bernhard')"
207,"Walk in the Clouds, A","('Drama', 'Romance')",1995,207,5.5,22,40,3.3,12692,74,Alfonso Arau,USA,"('Aitana Sánchez-Gijón', 'Angélica Aragón', 'Anthony Quinn', 'Giancarlo Giannini', 'Keanu Reeves')"
208,Waterworld,"('Action', 'Adventure')",1995,208,5.1,48,41,2.6,18023,46,Kevin Reynolds,USA,"('Dennis Hopper', 'Jeanne Tripplehorn', 'Kevin Costner', 'Michael Jeter', 'Tina Majorino')"
209,White Man's Burden,"('Drama',)",1995,209,4.5,32,25,2.8,1275,38,Desmond Nakano,France,"('Harry Belafonte', 'John Travolta', 'Kelly Lynch', 'Margaret Avery', 'Tom Bower')"
210,Wild Bill,"('Western',)",1995,210,\N,\N,\N,\N,\N,\N,Walter Hill,USA,"('Diane Lane', 'Bruce Dern', 'Christina Applegate', 'David Arquette', 'Ellen Barkin')"
211,"Browning Version, The","('Drama',)",1994,211,7.8,17,88,4.3,270,94,Anthony Asquith,UK,"('Brian Smith', 'Jean Kent', 'Michael Redgrave', 'Nigel Patrick', 'Wilfrid Hyde-White')"
212,Bushwhacked,"('Comedy',)",1995,212,2.1,9,0,2.6,1388,38,Greg Beeman,USA,"('Ann Dowd', 'Anthony Heald', 'Brad Sullivan', 'Daniel Stern', 'Jon Polito')"
213,Burnt By the Sun (Utomlyonnye solntsem),"('Drama',)",1994,213,7,13,76,4.3,1533,93,Nikita Mikhalkov,Russia,"('Ingeborga Dapkunaite', 'Nikita Mikhalkov', 'Oleg Menshikov', 'Vladimir Ilyin', 'Vyacheslav Tikhonov')"
214,Before the Rain (Pred dozhdot),"('Drama',)",1994,214,7.5,12,83,4.4,1683,93,Milcho Manchevski,Republic of Macedonia,"('Labina Mitevska', 'Gregoire Colin', 'Katrin Cartlidge', 'Rade Serbedzija', 'Silvija Stojanovska')"
215,Before Sunrise,"('Drama', 'Romance')",1995,215,8.2,34,100,4.1,20616,92,Richard Linklater,USA,"('Albert Delpy', 'Andrea Eckert', 'Ethan Hawke', 'Julie Delpy', 'Vernon Dobtcheff')"
216,Billy Madison,"('Comedy',)",1995,216,4.8,35,42,3.5,91595,79,Tamra Davis,USA,"('Adam Sandler', 'Bradley Whitford', 'Bridgette Wilson', 'Darren McGavin', 'Josh Mostel')"
217,"Babysitter, The","('Drama', 'Thriller')",1995,217,4.4,26,30,2.9,1237,35,David Ross,USA,"('Katherine Waterston', 'Andy Comeau', 'Cynthia Nixon', ""Denis O'Hare"", 'John Leguizamo')"
218,Boys on the Side,"('Comedy', 'Drama')",1995,218,6,32,71,3.1,4572,65,Herbert Ross,USA,"('Drew Barrymore', 'James Remar', 'Mary-Louise Parker', 'Matthew McConaughey', 'Whoopi Goldberg')"
219,"Cure, The","('Drama',)",1995,219,5.5,10,40,3.7,2207,79,Peter Horton,USA,"('Annabella Sciorra', 'Brad Renfro', 'Bruce Davison', 'Diana Scarwid', 'Joseph Mazzello')"
220,Castle Freak,"('Horror',)",1995,220,5.4,7,57,0,0,0,Stuart Gordon,USA,"('Barbara Crampton', 'Jeffrey Combs', 'Jonathan Fuller', 'Marco Stefanelli', 'Massimo Sarchielli')"
222,Circle of Friends,"('Drama', 'Romance')",1995,222,6.5,35,77,3.3,3292,65,Pat O'Connor,Ireland,"('Alan Cumming', ""Chris O'Donnell"", ""Geraldine O'Rawe"", 'Minnie Driver', 'Saffron Burrows')"
223,Clerks,"('Comedy',)",1994,223,7.4,48,87,3.8,57642,89,Kevin Smith,USA,"(""Brian O'Halloran"", 'Jason Mewes', 'Jeff Anderson', 'Lisa Spoonhauer', 'Marilyn Ghigliotti')"
224,Don Juan DeMarco,"('Comedy', 'Drama', 'Romance')",1995,224,5.8,22,72,3.3,14169,70,Jeremy Leven,USA,"('Bob Dishy', 'Faye Dunaway', 'Geraldine Pailhas', 'Johnny Depp', 'Marlon Brando')"
225,Disclosure,"('Drama', 'Thriller')",1994,225,5.7,40,60,2.8,3648,41,Barry Levinson,USA,"('Caroline Goodall', 'Demi Moore', 'Donald Sutherland', 'Dylan Baker', 'Michael Douglas')"
226,Dream Man,"('Thriller',)",1995,226,7.2,35,85,3.2,1497,58,Francis Ford Coppola,USA,"('Dean Stockwell', 'Frederic Forrest', 'Jeff Bridges', 'Joan Allen', 'Martin Landau')"
227,Drop Zone,"('Action',)",1994,227,4.1,19,31,2.7,2485,36,John Badham,USA,"('Corin Nemec', 'Gary Busey', 'Michael Jeter', 'Wesley Snipes', 'Yancy Butler')"
228,Destiny Turns on the Radio,"('Comedy',)",1995,228,2.7,15,13,2.6,446,27,Jack Baran,USA,"('Dylan McDermott', 'James Belushi', 'James LeGros', 'Nancy Travis', 'Quentin Tarantino')"
229,Death and the Maiden,"('Drama', 'Thriller')",1994,229,7,48,83,3.6,1972,76,Roman Polanski,UK,"('Ben Kingsley', 'Carlos Moreno', 'Krystia Mova', 'Sigourney Weaver', 'Stuart Wilson')"
230,Dolores Claiborne,"('Drama', 'Thriller')",1994,230,6.8,33,84,3.4,4632,75,Taylor Hackford,USA,"('Christopher Plummer', 'David Strathairn', 'Jennifer Jason Leigh', 'Judy Parfitt', 'Kathy Bates')"
231,Dumb & Dumber,"('Comedy',)",1994,231,5.8,45,62,3.3,95871,79,Peter Farrelly,USA,"('Jeff Daniels', 'Jim Carrey', 'Karen Duffy', 'Lauren Holly', 'Teri Garr')"
232,Eat Drink Man Woman,"('Comedy', 'Drama')",1994,232,7.4,31,93,4,3802,91,Ang Lee,Taiwan,"('Wu Chien-lien', 'Ah-Leh Gua', 'Sihung Lung', 'Kuei-Mei Yang', 'Yu-Wen Wang')"
233,Exotica,"('Drama',)",1994,233,8.3,27,96,3.7,1837,81,Atom Egoyan,Canada,"('Arsinée Khanjian', 'Bruce Greenwood', 'Don McKellar', 'Elias Koteas', 'Mia Kirshner')"
234,Exit to Eden,"('Comedy',)",1994,234,2.4,15,6,2.3,1694,27,Garry Marshall,USA,"('Dan Aykroyd', 'Dana Delany', 'Hector Elizondo', 'Paul Mercurio', ""Rosie O'Donnell"")"
235,Ed Wood,"('Comedy', 'Drama')",1994,235,7.9,57,91,3.7,28216,83,Tim Burton,USA,"('Bill Murray', 'Johnny Depp', 'Martin Landau', 'Patricia Arquette', 'Sarah Jessica Parker')"
236,French Kiss,"('Comedy', 'Romance')",1995,236,5.7,21,47,3.2,11010,70,Lawrence Kasdan,UK,"('François Cluzet', 'Jean Reno', 'Kevin Kline', 'Meg Ryan', 'Timothy Hutton')"
237,Forget Paris,"('Comedy', 'Romance')",1995,237,5.4,33,51,3,2108,51,Billy Crystal,USA,"('Billy Crystal', 'Cynthia Stevenson', 'Debra Winger', 'Joe Mantegna', 'Richard Masur')"
238,Far From Home: The Adventures of Yellow Dog,"('Adventure', ""Children's"")",1995,238,5.2,6,50,0,0,0,Phillip Borsos,USA,"('Bruce Davison', 'Jesse Bradford', 'Joel Palmer', 'Mimi Rogers', 'Tom Bower')"
239,"Goofy Movie, A","('Animation', ""Children's"", 'Comedy', 'Romance')",1995,239,5.7,14,57,3.1,17024,57,Kevin Lima,USA,"('Bill Farmer', 'Jason Marsden', 'Jim Cummings', 'Kellie Martin', 'Rob Paulsen')"
240,Hideaway,"('Thriller',)",1995,240,3.5,12,16,2.8,1077,41,Brett Leonard,USA,"('Alfred Molina', 'Alicia Silverstone', 'Christine Lahti', 'Jeff Goldblum', 'Jeremy Sisto')"
241,Fluke,"(""Children's"", 'Drama')",1995,241,4,9,33,3.4,1598,70,Carlo Carlei,USA,"('Eric Stoltz', 'Matthew Modine', 'Max Pomeranc', 'Nancy Travis', 'Samuel L. Jackson')"
242,Farinelli: il castrato,"('Drama', 'Musical')",1994,242,5.7,21,66,3.8,1092,81,Gérard Corbiau,Belgium,"('Caroline Cellier', 'Elsa Zylberstein', 'Enrico Lo Verso', 'Jeroen Krabbé', 'Stefano Dionisi')"
243,Gordy,"('Comedy',)",1995,243,6.3,32,81,3.1,6492,64,Mike Hodges,USA,"('Sam J. Jones', 'Max von Sydow', 'Melody Anderson', 'Ornella Muti', 'Topol')"
244,Gumby: The Movie,"('Animation', ""Children's"")",1995,244,0,4,0,0,0,0,Art Clokey,USA,"('Art Clokey', 'Charles Farrington', 'Gloria Clokey', 'Janet McDuff', 'Manny La Carruba')"
245,"Glass Shield, The","('Crime', 'Drama')",1994,245,5.6,21,61,3,263,41,Charles Burnett,France,"('Ice Cube', 'Lori Petty', 'Michael Boatman', 'Michael Ironside', 'Richard Anderson')"
246,Hoop Dreams,"('Documentary',)",1994,246,8.5,44,97,4.1,3243,92,Steve James,USA,"('Arthur Agee', 'Earl Smith', 'Emma Gates', 'Sheila Agee', 'William Gates')"
247,Heavenly Creatures,"('Drama', 'Fantasy', 'Romance', 'Thriller')",1994,247,8.3,41,95,3.7,8208,82,Peter Jackson,New Zealand,"('Clive Merrison', 'Diana Kent', 'Kate Winslet', 'Melanie Lynskey', 'Sarah Peirse')"
248,Houseguest,"('Comedy',)",1994,248,3.4,20,15,2.8,1745,51,Randall Miller,USA,"('Jeffrey Jones', 'Kim Greist', 'Phil Hartman', 'Sinbad', 'Stan Shaw')"
249,Immortal Beloved,"('Drama', 'Romance')",1994,249,6,30,56,3.8,4786,87,Bernard Rose,UK,"('Johanna ter Steege', 'Gary Oldman', 'Isabella Rossellini', 'Jeroen Krabbé', 'Marco Hofschneider')"
250,Heavyweights,"(""Children's"", 'Comedy')",1994,250,4.1,5,20,0,0,0,Steven Brill,USA,"('Aaron Schwartz', 'Ben Stiller', 'Bobby Fain', 'Paul Feig', 'Tom McGowan')"
251,"Hunted, The","('Action',)",1995,251,4.7,143,30,3,5362,51,William Friedkin,USA,"('Benicio Del Toro', 'Connie Nielsen', 'Jenna Boyd', 'Leslie Stefanson', 'Tommy Lee Jones')"
252,I.Q.,"('Comedy', 'Romance')",1994,252,5.1,21,42,2.8,3758,46,Fred Schepisi,USA,"('Gene Saks', 'Lou Jacobi', 'Meg Ryan', 'Tim Robbins', 'Walter Matthau')"
253,Interview with the Vampire,"('Drama', 'Horror')",1994,253,5.8,45,57,3.7,77706,85,Neil Jordan,USA,"('Brad Pitt', 'Christian Slater', 'John McConnell', 'Tom Cruise', 'Virginia McCollam')"
254,Jefferson in Paris,"('Drama',)",1995,254,4.9,14,35,2.8,404,27,James Ivory,France,"('Greta Scacchi', 'Jean-Pierre Aumont', 'Nick Nolte', 'Seth Gilliam', 'Simon Callow')"
255,"Jerky Boys, The","('Comedy',)",1994,255,1.6,10,10,0,0,0,James Melkonian,USA,"('Alan Arkin', 'Alan North', 'Johnny Brennan', 'Kamal Ahmed', 'William Hickey')"
256,Junior,"('Comedy', 'Sci-Fi')",1994,256,4.7,30,33,2.4,9754,28,Ivan Reitman,USA,"('Arnold Schwarzenegger', 'Danny DeVito', 'Emma Thompson', 'Frank Langella', 'Pamela Reed')"
257,Just Cause,"('Mystery', 'Thriller')",1995,257,4,26,23,3.1,2888,51,Arne Glimcher,USA,"('Blair Underwood', 'Ed Harris', 'Kate Capshaw', 'Laurence Fishburne', 'Sean Connery')"
258,"Kid in King Arthur's Court, A","('Adventure', ""Children's"", 'Comedy', 'Fantasy', 'Romance')",1995,258,3.2,6,0,0,0,0,Michael Gottlieb,USA,"('Art Malik', 'Daniel Craig', 'Joss Ackland', 'Ron Moody', 'Vincent Marzello')"
259,Kiss of Death,"('Crime', 'Drama', 'Thriller')",1995,259,6.4,36,66,2.9,2125,39,Barbet Schroeder,USA,"('David Caruso', 'Helen Hunt', 'Kathryn Erbe', 'Nicolas Cage', 'Samuel L. Jackson')"
