movie_id,title,year,rtAllCriticsRating,rtAudienceRating,rtAllCriticsNumReviews,rtAudienceNumRatings,rtAllCriticsScore,rtAudienceScore,directorName,country
339,While You Were Sleeping,1995,6.5,3.2,41,25923,85,75,Jon Turteltaub,USA
340,"War, The",1994,0.0,0.0,0,0,0,0,David Kim,USA
341,Double Happiness,1994,7.0,3.4,10,627,70,61,Mina Shum,Canada
342,Muriel's Wedding,1994,7.1,3.4,32,8356,90,78,P.J. Hogan,Australia
343,"Baby-Sitters Club, The",1995,6.0,2.9,15,1930,60,46,Melanie Mayron,USA
344,Ace Ventura: Pet Detective,1994,4.6,3.1,37,163811,48,57,Tom Shadyac,USA
345,"Adventures of Priscilla, Queen of the Desert, The",1994,7.0,3.7,29,8695,93,84,Stephan Elliott,Australia
346,Backbeat,1993,6.2,3.3,34,926,73,67,Iain Softley,UK
347,Bitter Moon,1992,6.2,3.8,29,3436,65,79,Roman Polanski,France
348,Bullets Over Broadway,1994,7.9,3.6,54,3913,96,79,Woody Allen,USA
349,Clear and Present Danger,1994,6.8,3.3,37,11095,78,69,Phillip Noyce,USA
350,"Client, The",1994,6.1,3.3,35,7408,80,67,Joel Schumacher,USA
351,"Corrina, Corrina",1994,5.2,3.1,16,4265,37,65,Jessie Nelson,USA
352,Crooklyn,1994,6.6,4.1,24,3115,75,87,Spike Lee,USA
353,"Crow, The",1994,7.0,3.8,40,64467,82,87,Alex Proyas,USA
354,Cobb,1994,6.2,3.2,32,875,65,57,Ron Shelton,USA
355,"Flintstones, The",1994,3.7,2.5,40,11823,20,35,Brian Levant,USA
356,Forrest Gump,1994,6.9,4.1,53,205253,69,93,Robert Zemeckis,USA
357,Four Weddings and a Funeral,1994,7.5,3.2,49,21524,95,68,Mike Newell,UK
358,Higher Learning,1995,5.3,3.5,34,4026,50,77,John Singleton,USA
359,I Like It Like That,1994,7.4,4.0,9,625,77,85,Darnell Martin,USA
361,It Could Happen to You,1994,6.2,3.0,34,6180,67,53,Andrew Bergman,USA
362,"Jungle Book, The",1994,7.3,3.5,27,35715,88,70,Wolfgang Reitherman,USA
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder)",1993,7.6,3.7,22,257,95,81,Ray Muller,France
364,"Lion King, The",1994,8.0,3.9,61,127550,91,89,Rob Minkoff,USA
365,Little Buddha,1993,5.8,3.1,22,2898,63,50,Bernardo Bertolucci,Italy
366,Wes Craven's New Nightmare,1994,6.6,3.2,31,11902,80,65,Wes Craven,USA
367,"Mask, The",1994,6.4,3.2,44,68419,75,66,Chuck Russell,USA
368,Maverick,1994,6.0,3.2,37,11507,70,68,Richard Donner,USA
369,Mrs. Parker and the Vicious Circle,1994,6.3,3.5,24,634,70,62,Alan Rudolph,USA
370,Naked Gun 33 1/3: The Final Insult,1994,5.6,2.9,32,10482,53,59,Peter Segal,USA
371,"Paper, The",1994,6.7,3.1,31,1357,87,54,Aaron Matthews,USA
372,Reality Bites,1994,6.0,3.3,42,10533,64,74,Ben Stiller,USA
373,Red Rock West,1992,7.5,0.0,37,0,94,0,John Dahl,USA
374,Richie Rich,1994,4.2,2.5,20,10242,25,38,Donald Petrie,USA
375,Safe Passage,1994,5.8,3.4,12,310,50,59,Robert Allan Ackerman,USA
376,"River Wild, The",1994,5.8,2.9,27,5610,55,50,Curtis Hanson,USA
377,Speed,1994,7.6,3.3,41,51008,90,72,Jan de Bont,USA
378,Speechless,1994,3.9,2.8,25,683,12,34,Ron Underwood,USA
379,Timecop,1994,5.3,2.6,38,6534,47,38,Peter Hyams,Canada
380,True Lies,1994,6.4,3.2,45,27905,68,70,James Cameron,USA
381,When a Man Loves a Woman,1994,6.5,3.3,19,6791,68,76,Luis Mandoki,USA
382,Wolf,1994,5.9,2.8,48,6634,60,43,Mike Nichols,USA
383,Wyatt Earp,1994,5.3,3.2,26,8070,42,63,Lawrence Kasdan,USA
384,Bad Company,1995,3.9,2.8,134,6415,10,42,Joel Schumacher,USA
385,"Man of No Importance, A",1994,7.0,3.6,12,111,83,62,Suri Krishnamma,Ireland
386,S.F.W.,1994,3.2,3.0,16,1184,12,49,Jefery Levy,USA
387,"Low Down Dirty Shame, A",1994,3.6,2.9,20,3460,0,58,Keenen Ivory Wayans,USA
388,Boys Life,1995,6.3,3.5,34,5072,76,76,Michael Caton-Jones,USA
389,"Colonel Chabert, Le",1994,7.1,3.6,6,142,83,59,Yves Angelo,France
390,Faster Pussycat! Kill! Kill!,1965,6.9,3.8,25,3351,72,77,Russ Meyer,USA
391,Jason's Lyric,1994,6.0,4.0,14,2470,71,87,Doug McHenry,USA
392,"Secret Adventures of Tom Thumb, The",1993,6.3,0.0,5,0,80,0,Dave Borthwick,UK
393,Street Fighter,1994,2.9,2.2,24,10305,12,25,Steven E. de Souza,USA
394,Coldblooded,1995,8.3,3.8,25,2614,88,83,Richard Brooks I,USA
395,Desert Winds,1995,4.3,4.0,9,36,22,100,Francoise Kohler,USA
396,Fall Time,1995,0.0,0.0,3,0,0,0,Paul Warner,USA
397,"Fear, The",1995,6.9,3.4,38,13943,76,74,Martin Scorsese,USA
398,Frank and Ollie,1995,7.3,3.9,8,177,87,83,Theodore Thomas,USA
401,Mirage,1995,0.0,0.0,3,0,66,0,Edward Dmytryk,USA
402,Open Season,1996,5.4,3.4,98,91895,46,66,Roger Allers,USA
404,Brother Minister: The Assassination of Malcolm X,1994,0.0,4.2,1,76,100,90,Jack Baxter,USA
405,Highlander III: The Sorcerer,1994,0.0,0.0,0,0,0,0,Andrew Morahan,Canada
406,Federal Hill,1994,6.4,3.0,15,131,80,41,Michael Corrente,USA
407,In the Mouth of Madness,1995,5.0,3.5,29,5731,48,73,John Carpenter,USA
408,8 Seconds,1994,5.2,3.6,12,7861,33,89,John G. Avildsen,USA
409,Above the Rim,1994,5.4,3.5,18,4319,55,84,Jeff Pollack,USA
410,Addams Family Values,1993,6.3,3.1,35,21548,74,57,Barry Sonnenfeld,USA
413,Airheads,1994,4.2,2.9,31,13551,22,51,Michael Lehmann,USA
414,"Air Up There, The",1994,4.0,2.6,26,2385,23,33,Paul Michael Glaser,USA
415,Another Stakeout,1993,3.9,2.5,21,1861,14,31,John Badham,USA
416,Bad Girls,1994,3.5,2.8,21,5946,9,49,Jonathan Kaplan,USA
417,Barcelona,1994,6.9,3.6,188,45494,81,73,Woody Allen,Spain
419,"Beverly Hillbillies, The",1993,3.6,2.5,28,4897,25,40,Penelope Spheeris,USA
420,Beverly Hills Cop III,1994,3.3,2.9,30,12777,10,50,John Landis,USA
421,Black Beauty,1994,0.0,0.0,0,0,0,0,Darren Doane,USA
423,Blown Away,1994,4.8,2.9,18,3591,27,46,Stephen Hopkins,USA
424,Blue Chips,1994,5.1,3.0,26,1545,38,50,William Friedkin,USA
425,Blue Sky,1994,6.3,3.2,18,809,72,52,Tony Richardson,USA
426,Body Snatchers,1993,8.9,3.6,36,3820,100,81,Don Siegel,USA
427,Boxing Helena,1993,3.7,2.6,30,1775,20,39,Jennifer Chambers Lynch,USA
428,"Bronx Tale, A",1993,7.4,3.9,26,17840,96,89,Robert De Niro,USA
429,Cabin Boy,1994,4.9,2.4,23,1694,43,36,Adam Resnick,USA
430,Calendar Girl,1993,6.5,3.1,118,8453,73,59,Nigel Cole,UK
431,Carlito's Way,1993,6.8,3.8,33,32475,81,88,Brian DePalma,USA
432,City Slickers II: The Legend of Curly's Gold,1994,3.6,2.7,21,5885,19,34,Paul Weiland,USA
433,Clean Slate,1994,4.1,2.5,16,630,18,33,Mick Jackson,USA
434,Cliffhanger,1993,6.3,2.8,33,9768,81,47,Renny Harlin,Italy
435,Coneheads,1993,4.5,2.6,27,9202,33,37,Steve Barron,USA
436,Color of Night,1994,3.9,2.7,26,3955,30,40,Richard Rush,USA
437,Cops and Robbersons,1994,3.5,2.5,19,1201,15,26,Michael Ritchie,USA
438,"Cowboy Way, The",1994,4.2,3.0,12,2782,16,61,Gregg Champion,USA
440,Dave,1993,7.4,3.1,37,4985,97,63,Ivan Reitman,USA
441,Dazed and Confused,1993,7.9,3.8,41,45956,97,89,Richard Linklater,USA
442,Demolition Man,1993,5.6,3.0,32,16135,62,60,Marco Brambilla,USA
443,"Endless Summer 2, The",1994,5.8,4.0,14,802,57,89,Bruce Brown,USA
444,Even Cowgirls Get the Blues,1993,3.2,2.6,17,1583,23,31,Gus Van Sant,USA
445,Fatal Instinct,1993,4.2,2.6,20,808,20,36,Carl Reiner,USA
446,Farewell My Concubine,1993,7.4,4.1,33,4321,87,91,Kaige Chen,China
447,"Favor, The",1994,4.9,2.8,10,891,30,23,Donald Petrie,USA
448,Fearless,1993,0.0,0.0,0,0,0,0,Kuk Kwok Leung,China
449,Fear of a Black Hat,1993,7.0,3.8,19,898,84,81,Rusty Cundieff,USA
450,With Honors,1994,4.0,3.3,21,3484,19,72,Alek Keshishian,USA
451,Flesh and Bone,1993,6.1,3.0,23,851,69,40,Steve Kloves,USA
452,Widows' Peak,1994,7.1,3.2,15,348,100,46,John Irvin,UK
454,"Firm, The",1993,6.2,3.2,50,11507,76,61,Sydney Pollack,USA
455,Free Willy,1993,5.5,2.9,21,19451,52,48,Simon Wincer,France
456,Fresh,1994,7.5,4.0,19,1823,89,90,Boaz Yakin,USA
457,"Fugitive, The",1993,7.6,3.6,52,28862,94,82,Andrew Davis,USA
458,Geronimo: An American Legend,1993,6.2,3.2,17,1686,52,53,Walter Hill,USA
459,"Getaway, The",1994,5.8,3.2,124,102622,61,50,David Twohy,USA
460,Getting Even with Dad,1994,3.3,2.4,12,2200,8,29,Howard Deutch,USA
461,Go Fish,1994,6.6,3.2,13,898,76,54,Lawrence L. Simeone,USA
462,"Good Man in Africa, A",1994,4.4,2.9,8,306,12,34,Bruce Beresford,South Africa
463,Guilty as Sin,1993,5.2,2.8,13,474,38,30,Sidney Lumet,USA
464,Hard Target,1993,5.2,0.0,29,0,48,0,John Woo,USA
465,Heaven & Earth,1993,5.2,3.6,17,1458,47,71,Oliver Stone,France
466,Hot Shots! Part Deux,1993,5.6,3.0,28,9890,60,61,Jim Abrahams,USA
467,Live Nude Girls,1995,4.4,3.2,8,368,37,46,Julianna Lavin,USA
468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The",1995,5.8,3.0,22,3033,59,50,Christopher Monger,UK
469,"House of the Spirits, The",1993,5.4,3.7,14,3169,42,74,Bille August,Portugal
470,House Party 3,1994,2.7,0.0,6,0,0,0,Eric Meza,USA
471,"Hudsucker Proxy, The",1994,6.2,3.6,38,10291,57,80,Joel Coen,UK
472,I'll Do Anything,1994,5.2,3.0,17,481,58,40,James L. Brooks,USA
473,In the Army Now,1994,2.2,2.5,21,3672,0,47,Daniel Petrie Jr,USA
474,In the Line of Fire,1993,7.6,3.4,41,7831,95,72,Wolfgang Petersen,USA
475,In the Name of the Father,1993,7.6,4.0,39,10715,94,92,Jim Sheridan,Ireland
476,"Inkwell, The",1994,5.0,3.8,7,507,28,78,Matty Rich,USA
477,What's Love Got to Do with It?,1993,7.5,3.6,33,9612,96,83,Brian Gibson,USA
478,Jimmy Hollywood,1994,4.1,2.5,20,544,15,24,Barry Levinson,USA
479,Judgment Night,1993,4.2,3.1,15,2059,26,53,Stephen Hopkins,USA
480,Jurassic Park,1993,7.2,3.6,38,91260,86,81,Steven Spielberg,USA
481,Kalifornia,1993,6.2,3.2,24,9852,66,63,Dominic Sena,USA
482,Killing Zoe,1994,5.1,3.4,25,3407,40,65,Roger Avary,France
483,King of the Hill,1993,7.9,3.6,25,963,96,77,Steven Soderbergh,USA
484,Lassie,1994,6.8,2.9,8,2576,75,52,Daniel Petrie,USA
485,Last Action Hero,1993,4.9,2.6,37,11445,37,43,John McTiernan,USA
486,Life with Mikey,1993,3.9,2.8,9,1377,22,39,James Lapine,USA
487,Lightning Jack,1994,3.4,2.8,16,2199,6,43,Simon Wincer,USA
488,M. Butterfly,1993,0.0,0.0,0,0,0,0,Graham Kitchener,USA
489,Made in America,1993,3.9,2.5,28,4179,28,38,JRichard Benjamin,France
490,Malice,1993,5.8,3.0,18,2429,55,42,Harold Becker,Canada
491,"Man Without a Face, The",1993,5.7,3.1,20,5277,60,63,Mel Gibson,USA
492,Manhattan Murder Mystery,1993,6.9,3.7,21,4405,90,81,Woody Allen,USA
493,Menace II Society,1993,7.4,3.8,34,14420,85,88,Albert Hughes,USA
494,Executive Decision,1996,6.0,2.9,37,5176,64,51,Stuart Baird,USA
495,In the Realm of the Senses (Ai no corrida),1976,7.5,3.5,28,1565,82,67,Nagisa Oshima,Japan
496,What Happened Was...,1994,7.0,4.1,20,120,90,84,Tom Noonan,USA
497,Much Ado About Nothing,1993,7.1,3.6,41,9764,90,82,Kenneth Branagh,UK
498,Mr. Jones,1993,5.2,3.0,13,1067,46,45,Mike Figgis,USA
499,Mr. Wonderful,1993,5.9,3.1,18,870,55,46,Anthony Minghella,USA
500,Mrs. Doubtfire,1993,5.7,3.4,42,61130,64,73,Chris Columbus,USA
501,Naked,1993,8.0,4.3,21,3386,90,92,Mike Leigh,UK
502,"Next Karate Kid, The",1994,3.6,0.0,17,0,5,0,Christopher Cain,USA
503,"New Age, The",1994,6.0,3.1,11,82,63,40,Michael Tolkin,USA
504,No Escape,1994,5.1,3.0,15,2147,53,43,Martin Campbell,USA
505,North,1994,3.0,2.6,18,2932,11,32,Rob Reiner,USA
506,Orlando,1993,6.2,3.9,26,2705,80,81,Sally Potter,UK
507,"Perfect World, A",1993,7.2,3.5,27,7814,81,77,Clint Eastwood,USA
508,Philadelphia,1993,6.5,3.7,43,20896,74,87,Jonathan Demme,USA
509,"Piano, The",1993,8.0,3.7,45,12303,88,86,Jane Campion,Australia
510,Poetic Justice,1993,4.6,3.4,14,5709,35,83,John Singleton,USA
511,"Program, The",1993,5.0,3.6,14,2842,35,77,David S. Ward,USA
512,Robert A. Heinlein's The Puppet Masters,1994,4.9,2.8,22,1068,27,38,Stuart Orme,USA
513,Radioland Murders,1994,4.0,3.1,15,601,20,52,Mel Smith,USA
514,"Ref, The",1994,6.6,3.3,41,3390,78,73,Ted Demme,USA
515,"Remains of the Day, The",1993,8.4,3.8,38,6319,97,86,James Ivory,UK
516,Renaissance Man,1994,4.4,2.9,18,2575,16,54,Penny Marshall,USA
517,Rising Sun,1993,5.1,2.9,35,4796,34,47,Philip Kaufman,USA
518,"Road to Wellville, The",1994,4.9,2.8,16,1442,43,39,Alan Parker,USA
519,Robocop 3,1993,3.1,2.3,28,6600,3,21,Fred Dekker,USA
520,Robin Hood: Men in Tights,1993,5.1,3.5,22,45946,45,79,Mel Brooks,France
521,Romeo Is Bleeding,1993,4.5,3.3,34,1704,23,62,Peter Medak,UK
522,Romper Stomper,1992,6.2,3.5,24,11581,79,72,Geoffrey Wright,Australia
523,Ruby in Paradise,1993,7.8,3.8,15,186,93,77,Victor Nunez,USA
524,Rudy,1993,6.8,3.7,34,21916,79,88,David Anspaugh,USA
525,"Saint of Fort Washington, The",1993,6.5,3.9,9,305,66,84,Tim Hunter,USA
526,"Savage Nights (Nuits fauves, Les)",1992,0.0,0.0,0,0,0,0,Cyril Collard,France
527,Schindler's List,1993,8.8,4.3,59,83125,96,96,Steven Spielberg,USA
528,"Scout, The",1994,5.1,3.3,30,11177,43,66,Tony Scott,USA
529,Searching for Bobby Fischer,1993,8.1,3.5,33,3580,100,81,Steven Zaillian,USA
530,Second Best,1994,5.0,3.0,16,174,37,37,Eric Weber,USA
531,"Secret Garden, The",1993,8.1,3.3,17,14794,94,72,Agnieszka Holland,USA
532,Serial Mom,1994,5.8,3.0,44,6394,61,62,John Waters,USA
533,"Shadow, The",1994,7.5,4.2,19,4005,84,91,Akira Kurosawa,Japan
534,Shadowlands,1993,8.0,3.9,28,3260,96,85,Richard Attenborough,UK
535,Short Cuts,1993,7.8,3.9,51,5867,94,87,Robert Altman,USA
536,"Simple Twist of Fate, A",1994,5.5,3.1,19,1672,47,52,Gillies MacKinnon,USA
537,Sirens,1994,0.0,0.0,0,0,0,0,Yukihiko Tsutsumi,Japan
538,Six Degrees of Separation,1993,7.1,3.3,30,3720,90,67,Fred Schepisi,USA
539,Sleepless in Seattle,1993,6.5,3.3,43,36965,72,75,Nora Ephron,USA
540,Sliver,1993,3.6,2.5,24,2511,12,34,Phillip Noyce,USA
541,Blade Runner,1982,0.0,0.0,0,0,0,0,Philip Jackson,USA
542,Son in Law,1993,3.8,2.9,17,5679,23,62,Steve Rash,USA
543,So I Married an Axe Murderer,1993,5.3,3.0,30,11154,50,66,Thomas Schlamme,USA
544,Striking Distance,1993,3.6,2.8,19,4532,15,39,Rowdy Herrington,USA
545,Harlem,1993,0.0,0.0,1,0,100,0,Ferzan Ozpetek,Italy
547,Surviving the Game,1994,4.3,3.0,13,1673,23,48,Ernest R. Dickerson,USA
548,Terminal Velocity,1994,3.6,2.6,20,1883,15,25,Deran Sarafian,USA
549,Thirty-Two Short Films About Glenn Gould,1993,8.0,3.8,17,1129,88,79,François Girard,Portugal
550,Threesome,1994,4.4,3.0,23,1708,26,52,Andrew Fleming,USA
551,"Nightmare Before Christmas, The",1993,8.2,3.8,70,124838,97,89,Henry Selick,USA
552,"Three Musketeers, The",1993,4.8,3.2,24,13783,29,67,Stephen Herek,Austria
553,Tombstone,1993,6.4,3.8,39,31660,76,93,George P. Cosmatos,USA
555,True Romance,1993,7.5,3.9,44,43205,90,90,Tony Scott,USA
556,"War Room, The",1993,9.0,4.2,58,33662,100,94,Stanley Kubrick,UK
558,"Pagemaster, The",1994,4.6,2.8,15,7531,20,49,Pixote Hunt,USA
559,"Paris, France",1993,6.8,3.6,113,27100,84,71,Julie Delpy,France
560,"Beans of Egypt, Maine, The",1994,0.0,0.0,3,0,33,0,Jennifer Warren,USA
561,Killer (Bulletproof Heart),1994,0.0,0.0,1,0,0,0,Jeff Fisher,USA
562,Welcome to the Dollhouse,1995,7.9,3.7,46,6911,89,84,Todd Solondz,USA
563,Germinal,1993,6.9,3.7,10,511,90,71,Claude Berri,Belgium
564,Chasers,1994,6.7,4.0,27,1927,81,88,Hong-jin Na,South Korea
565,Cronos,1992,7.3,3.5,35,3398,88,68,Guillermo del Toro,Mexico
566,Naked in New York,1994,6.1,2.9,11,444,54,34,Daniel Algrant,USA
567,Kika,1993,5.7,0.0,13,0,61,0,Pedro Almodóvar,Spain
568,Bhaji on the Beach,1993,7.4,3.3,8,372,87,60,Gurinder Chadha,UK
569,Little Big League,1994,5.2,2.9,15,2288,33,50,Andrew Scheinman,USA
570,"Slingshot, The (Kï¿½disbellan )",1993,6.9,3.5,9,76,88,59,Åke Sandgren,Denmark
571,"Wedding Gift, The",1994,6.0,0.0,5,0,40,0,Richard Loncraine,UK
572,Foreign Student,1994,0.0,0.0,3,0,33,0,Eva Sereny,Netherlands
573,"Ciao, Professore! (Io speriamo che me la cavo )",1993,6.2,3.6,7,412,57,71,Lina Wertmüller,Italy
574,Spanking the Monkey,1994,7.2,3.1,21,824,90,52,David O. Russell,USA
575,"Little Rascals, The",1994,3.8,0.0,10,0,20,0,Penelope Spheeris,USA
577,Andre,1994,5.3,2.7,16,2286,43,52,George Miller,USA
579,"Scorta, La",1993,5.9,3.3,7,52,57,59,Ricky Tognazzi,Italy
580,Princess Caraboo,1994,5.7,3.0,14,723,57,43,Michael Austin,UK
581,"Celluloid Closet, The",1995,7.8,3.9,24,1222,95,87,Jeffrey Friedman,France
582,Metisse (Cafï¿½ au Lait),1993,5.9,0.0,6,0,66,0,Mathieu Kassovitz,France
583,Dear Diary (Caro Diario),1994,6.7,4.1,9,936,66,86,Nanni Moretti,Italy
585,"Brady Bunch Movie, The",1995,5.7,2.4,38,3906,60,38,Betty Thomas,USA
586,Home Alone,1990,5.0,3.3,30,66201,46,74,Chris Columbus,USA
587,Ghost,1990,6.8,3.5,42,62365,80,79,Jerry Zucker,USA
589,Terminator 2: Judgment Day,1991,8.4,3.7,42,77100,97,88,James Cameron,USA
590,Dances with Wolves,1990,7.0,3.6,46,28000,76,84,Kevin Costner,USA
592,Batman,1989,6.2,3.0,22,13951,81,51,Leslie H. Martinson,USA
593,"Silence of the Lambs, The",1991,8.5,4.0,52,98921,96,93,Jonathan Demme,USA
594,Snow White and the Seven Dwarfs,1937,0.0,0.0,0,0,0,0,David Hand,USA
595,Beauty and the Beast,1991,8.0,3.7,57,81050,91,85,Gary Trousdale,USA
596,Pinocchio,1940,9.0,3.3,37,19102,100,66,Ben Sharpsteen,USA
597,Pretty Woman,1990,5.7,3.5,55,200724,61,68,Garry Marshall,USA
598,Window to Paris,1994,5.4,3.9,7,42,42,88,Yuri Mamin,Russia
599,"Wild Bunch, The",1969,8.8,4.0,38,8004,97,90,Sam Peckinpah,USA
600,Love and a .45,1994,6.2,0.0,6,0,83,0,C.M. Talkington,USA
602,"Great Day in Harlem, A",1994,7.5,3.9,18,85,88,82,Jean Bach,USA
603,"Bye Bye, Love",1995,4.2,2.9,21,1015,19,49,Sam Weisman,USA
605,One Fine Day,1996,5.7,3.1,29,7990,44,63,Michael Hoffman,USA
606,Candyman: Farewell to the Flesh,1995,4.9,2.7,10,4578,40,44,Bill Condon,USA
608,Fargo,1996,8.4,3.9,66,48610,93,91,Joel Coen,USA
609,Homeward Bound II: Lost in San Francisco,1996,5.7,2.9,16,5368,56,53,David R. Ellis,USA
610,Heavy Metal,1981,5.7,3.3,25,6386,60,69,Gerald Potterton,Canada
611,Hellraiser: Bloodline,1996,3.5,2.9,10,4846,30,52,Alan Smithee,USA
612,"Pallbearer, The",1996,5.0,2.3,18,1285,38,14,Matt Reeves,USA
614,Loaded,1994,0.0,0.0,0,0,0,0,Ryan Parrott,USA
615,Bread and Chocolate (Pane e cioccolata),1973,0.0,0.0,4,0,100,0,Franco Brusati,Italy
616,"Aristocats, The",1970,6.1,3.3,26,23247,65,71,Wolfgang Reitherman,USA
617,"Flower of My Secret, The (La Flor de Mi Secreto)",1995,7.0,3.7,23,1997,82,75,Pedro Almodóvar,Spain
618,Two Much,1996,3.6,2.7,7,947,14,33,Fernando Trueba,Spain
620,Scream of Stone (Schrei aus Stein),1991,0.0,0.0,0,0,0,0,Werner Herzog,Germany
621,My Favorite Season,1993,7.3,0.0,12,0,91,0,Andre Techine,France
623,"Modern Affair, A",1995,0.0,3.2,2,63,0,38,Vern Oakley,USA
625,Asfour Stah,1990,0.0,0.0,0,0,0,0,Mustafa Adouani,Tunisia
626,"Thin Line Between Love and Hate, A",1996,3.5,3.5,24,3360,12,73,Martin Lawrence,USA
627,"Last Supper, The",1995,0.0,0.0,0,0,0,0,Mats Bigert,USA
628,Primal Fear,1996,6.7,3.7,41,15640,73,85,Gregory Hoblit,USA
629,Rude,1995,0.0,0.0,0,0,0,0,Desmond Gumbs,UK
630,Carried Away,1996,6.0,3.3,22,256,63,51,Bruno Barreto,USA
631,All Dogs Go to Heaven 2,1996,0.0,2.8,3,10564,0,48,Larry Leker,USA
632,Land and Freedom (Tierra y libertad),1995,7.8,4.3,10,1552,80,93,Ken Loach,UK
633,Denise Calls Up,1995,6.4,3.4,22,47,77,67,Hal Salwen,USA
634,Theodore Rex,1995,0.0,0.0,4,0,0,0,Jonathan R. Betuel,USA
635,"Family Thing, A",1996,6.3,3.4,22,546,72,61,Richard Pearce,USA
636,Frisk,1995,0.0,0.0,0,0,0,0,Maria Blom,Sweden
637,Sgt. Bilko,1996,4.4,2.6,36,3074,33,46,Jonathan Lynn,USA
638,Jack and Sarah,1995,6.0,3.6,11,1366,81,74,Tim Sullivan (III),France
639,Girl 6,1996,4.6,0.0,32,0,34,0,Spike Lee,USA
640,Diabolique,1996,3.8,2.7,25,1450,12,35,Jeremiah S. Chechik,USA
641,"Little Indian, Big City (Un indien dans la ville)",1994,3.2,2.8,8,552,12,34,Hervé Palud,France
645,Nelly & Monsieur Arnaud,1995,7.6,3.8,21,381,95,78,Claude Sautet,France
647,Courage Under Fire,1996,7.3,3.2,52,6918,84,61,Edward Zwick,USA
648,Mission: Impossible,1996,6.6,3.3,217,86328,70,69,J.J. Abrams,Germany
649,Cold Fever (ï¿½ kï¿½ldum klaka),1994,7.3,3.9,10,284,90,81,Fridrik Thor Fridriksson,USA
650,Moll Flanders,1996,5.5,3.5,20,855,45,72,Pen Densham,USA
652,"301, 302",1995,5.9,3.7,7,163,71,69,Cheol-su Park,South Korea
653,Dragonheart,1996,5.7,3.2,30,19438,50,63,Rob Cohen,USA
655,Mutters Courage,1995,0.0,0.0,0,0,0,0,Michael Verhoeven,Germany
656,Eddie,1996,7.4,3.2,33,10471,93,61,Walter Hill,USA
658,Billy's Holiday,1995,0.0,0.0,1,0,0,0,Richard Wherrett,Australia
659,Purple Noon,1960,8.2,4.0,21,670,100,89,René Clément,France
660,August,1996,4.8,4.0,120,105941,36,84,Kirsten Sheridan,USA
661,James and the Giant Peach,1996,7.0,3.0,55,18876,92,55,Henry Selick,UK
662,Fear,1996,4.8,3.2,28,11285,39,66,James Foley,USA
663,Kids in the Hall: Brain Candy,1996,4.7,3.4,33,2060,39,72,Kelly Makin,Canada
664,Faithful,1996,3.8,3.1,14,397,7,47,Paul Mazursky,USA
665,Underground,1995,7.5,4.4,18,6157,83,96,Emir Kusturica,France
666,All Things Fair,1996,0.0,0.0,1,0,100,0,Bo Widerberg,Sweden
667,Bloodsport 2,1995,0.0,0.0,0,0,0,0,Alan Mehrez,USA
668,Pather Panchali,1955,8.9,4.5,33,1572,96,95,Satyajit Ray,India
670,"World of Apu, The (Apur Sansar)",1959,9.0,4.4,16,1009,100,94,Satyajit Ray,India
671,Mystery Science Theater 3000: The Movie,1996,6.4,3.8,37,4508,72,86,Jim Mallon,USA
673,Space Jam,1996,5.1,2.9,44,27911,36,52,Joe Pytka,USA
674,Barbarella,1968,6.0,3.0,35,5461,74,55,Roger Vadim,France
678,Some Folks Call It a Sling Blade,1993,0.0,0.0,0,0,0,0,George Hickenlooper,USA
679,"Run of the Country, The",1995,6.0,3.3,7,237,42,60,Peter Yates,Ireland
680,Alphaville,1965,7.9,3.9,25,4907,84,82,Jean-Luc Godard,France
681,Clean Slate (Coup de Torchon),1981,7.2,3.8,6,497,83,77,Bertrand Tavernier,France
682,Tigrero: A Film That Was Never Made,1994,0.0,0.0,2,0,100,0,Jim Jarmusch,Brazil
683,"Eye of Vichy, The (Oeil de Vichy, L')",1993,0.0,0.0,2,0,100,0,Claude Chabrol,France
685,It's My Party,1995,5.8,3.7,14,843,50,78,Randal Kleiser,USA
687,Country Life,1994,6.5,3.1,6,265,66,44,Michael Blakemore,Australia
688,Operation Dumbo Drop,1995,4.0,2.4,24,2200,29,31,Simon Wincer,USA
690,"Promise, The (Versprechen, Das)",1994,7.0,3.7,6,95,83,74,Margarethe von Trotta,Germany
691,Mrs. Winterbourne,1996,3.8,3.1,29,2892,6,60,Richard Benjamin,USA
692,Solo,1996,3.2,2.3,26,827,3,25,Norberto Barba,Mexico
693,Under the Domin Tree (Etz Hadomim Tafus),1994,0.0,0.0,1,0,100,0,Eli Cohen,Israel
694,"Substitute, The",1996,4.6,2.9,21,1815,38,44,Robert Mandel,USA
695,True Crime,1995,6.0,3.2,38,2873,52,51,Clint Eastwood,USA
696,Butterfly Kiss,1995,6.4,3.2,13,586,76,55,Michael Winterbottom,UK
697,Feeling Minnesota,1996,3.8,2.7,19,2783,15,30,Steven Baigelman,USA
698,Delta of Venus,1994,4.4,0.0,5,0,0,0,Zalman King,USA
700,Angus,1995,6.0,3.9,24,6295,70,76,Gurinder Chadha,USA
701,Daens,1992,0.0,0.0,0,0,0,0,Stijn Coninx,Belgium
702,Faces,1968,7.9,3.5,60,62348,93,81,John Woo,USA
703,Boys,1996,7.5,3.5,57,5895,89,84,John Crowley,UK
